Date,Open,High,Low,Close,Volume,Adj Close,Date,instrument_id,frequency
1997-10-15,340.890015,346.220001,339.910004,345.23999,0,345.23999,1997-10-15,6022,3600
1997-10-16,347.179993,356.899994,346.820007,356.320007,0,356.320007,1997-10-16,6022,3600
1997-10-17,358.579987,370.079987,358.369995,367.429993,0,367.429993,1997-10-17,6022,3600
1997-10-20,370.649994,375.920013,369.220001,375.910004,0,375.910004,1997-10-20,6022,3600
1997-10-21,377.100006,383.529999,372.970001,383.399994,0,383.399994,1997-10-21,6022,3600
1997-10-22,385.200012,388.619995,372.329987,374.899994,0,374.899994,1997-10-22,6022,3600
1997-10-23,372.649994,382.970001,369.429993,380.179993,0,380.179993,1997-10-23,6022,3600
1997-10-24,380.48999,389.559998,379.359985,389.5,0,389.5,1997-10-24,6022,3600
1997-10-27,394.170013,401.119995,390.290009,393.890015,0,393.890015,1997-10-27,6022,3600
1997-10-28,393.910004,393.910004,372.570007,379.230011,0,379.230011,1997-10-28,6022,3600
1997-10-29,375.450012,392.200012,374.76001,392.100006,0,392.100006,1997-10-29,6022,3600
1997-10-30,395.670013,403.519989,388.149994,388.329987,0,388.329987,1997-10-30,6022,3600
1997-10-31,382.390015,392.570007,374.839996,391.0,0,391.0,1997-10-31,6022,3600
1997-11-03,392.779999,394.440002,389.299988,391.480011,0,391.480011,1997-11-03,6022,3600
1997-11-04,391.329987,395.23999,390.450012,395.019989,0,395.019989,1997-11-04,6022,3600
1997-11-05,397.079987,402.600006,396.690002,402.140015,0,402.140015,1997-11-05,6022,3600
1997-11-06,405.01001,406.579987,398.269989,398.350006,0,398.350006,1997-11-06,6022,3600
1997-11-07,398.76001,404.5,398.730011,403.799988,0,403.799988,1997-11-07,6022,3600
1997-11-10,405.600006,406.720001,392.420013,396.359985,0,396.359985,1997-11-10,6022,3600
1997-11-11,394.929993,396.589996,387.209991,396.350006,0,396.350006,1997-11-11,6022,3600
1997-11-12,397.390015,398.859985,388.540009,388.929993,0,388.929993,1997-11-12,6022,3600
1997-11-13,386.070007,395.059998,379.029999,394.73999,0,394.73999,1997-11-13,6022,3600
1997-11-14,395.540009,397.420013,391.329987,392.470001,0,392.470001,1997-11-14,6022,3600
1997-11-17,396.690002,397.75,390.570007,390.660004,0,390.660004,1997-11-17,6022,3600
1997-11-18,389.51001,391.329987,385.720001,385.820007,0,385.820007,1997-11-18,6022,3600
1997-11-19,385.100006,387.799988,380.630005,382.779999,0,382.779999,1997-11-19,6022,3600
1997-11-20,382.549988,384.209991,378.200012,379.369995,0,379.369995,1997-11-20,6022,3600
1997-11-21,378.01001,378.769989,371.269989,371.899994,0,371.899994,1997-11-21,6022,3600
1997-11-24,368.950012,368.950012,362.160004,362.23999,0,362.23999,1997-11-24,6022,3600
1997-11-25,361.01001,366.649994,360.670013,364.570007,0,364.570007,1997-11-25,6022,3600
1997-11-26,365.429993,369.420013,363.420013,369.320007,0,369.320007,1997-11-26,6022,3600
1997-11-27,369.279999,369.279999,358.140015,358.279999,0,358.279999,1997-11-27,6022,3600
1997-11-28,355.880005,366.970001,354.350006,366.890015,0,366.890015,1997-11-28,6022,3600
1997-12-01,366.079987,366.079987,361.619995,362.140015,0,362.140015,1997-12-01,6022,3600
1997-12-02,362.290009,365.01001,360.730011,361.320007,0,361.320007,1997-12-02,6022,3600
1997-12-03,361.23999,361.630005,358.690002,359.880005,0,359.880005,1997-12-03,6022,3600
1997-12-04,359.670013,369.619995,359.359985,369.320007,0,369.320007,1997-12-04,6022,3600
1997-12-05,371.100006,374.600006,368.859985,368.970001,0,368.970001,1997-12-05,6022,3600
1997-12-08,369.51001,371.070007,367.890015,368.75,0,368.75,1997-12-08,6022,3600
1997-12-09,369.0,373.269989,369.0,373.200012,0,373.200012,1997-12-09,6022,3600
1997-12-10,374.109985,376.98999,373.410004,374.779999,0,374.779999,1997-12-10,6022,3600
1997-12-11,375.369995,375.690002,369.429993,374.079987,0,374.079987,1997-12-11,6022,3600
1997-12-12,374.75,376.070007,370.910004,371.100006,0,371.100006,1997-12-12,6022,3600
1997-12-15,371.48999,374.619995,370.880005,374.5,0,374.5,1997-12-15,6022,3600
1997-12-16,375.309998,378.799988,374.76001,378.640015,0,378.640015,1997-12-16,6022,3600
1997-12-17,377.100006,377.100006,367.01001,367.399994,0,367.399994,1997-12-17,6022,3600
1997-12-18,365.25,370.059998,363.700012,366.730011,0,366.730011,1997-12-18,6022,3600
1997-12-19,366.75,368.429993,364.369995,367.339996,0,367.339996,1997-12-19,6022,3600
1997-12-22,367.25,369.730011,362.910004,368.730011,0,368.730011,1997-12-22,6022,3600
1997-12-23,369.549988,373.23999,368.670013,371.609985,0,371.609985,1997-12-23,6022,3600
1997-12-24,371.880005,373.869995,369.899994,371.410004,0,371.410004,1997-12-24,6022,3600
1997-12-25,371.109985,374.220001,370.339996,374.160004,0,374.160004,1997-12-25,6022,3600
1997-12-26,376.779999,380.420013,376.779999,379.040009,0,379.040009,1997-12-26,6022,3600
1997-12-29,383.299988,385.48999,381.559998,381.850006,0,381.850006,1997-12-29,6022,3600
1997-12-30,381.980011,383.079987,377.940002,378.670013,0,378.670013,1997-12-30,6022,3600
1997-12-31,378.880005,381.380005,378.51001,381.290009,0,381.290009,1997-12-31,6022,3600
1998-01-05,382.850006,389.700012,382.369995,389.700012,0,389.700012,1998-01-05,6022,3600
1998-01-06,390.429993,393.109985,387.459991,393.089996,0,393.089996,1998-01-06,6022,3600
1998-01-07,393.410004,397.359985,392.809998,397.140015,0,397.140015,1998-01-07,6022,3600
1998-01-08,397.570007,401.950012,395.730011,397.709991,0,397.709991,1998-01-08,6022,3600
1998-01-09,397.070007,399.130005,389.920013,396.399994,0,396.399994,1998-01-09,6022,3600
1998-01-12,397.089996,400.160004,394.25,394.380005,0,394.380005,1998-01-12,6022,3600
1998-01-13,389.519989,389.519989,355.720001,372.850006,0,372.850006,1998-01-13,6022,3600
1998-01-14,373.26001,386.179993,373.26001,385.23999,0,385.23999,1998-01-14,6022,3600
1998-01-15,388.130005,391.790009,383.809998,391.470001,0,391.470001,1998-01-15,6022,3600
1998-01-16,392.01001,392.459991,386.630005,387.140015,0,387.140015,1998-01-16,6022,3600
1998-01-19,387.220001,388.73999,382.720001,385.160004,0,385.160004,1998-01-19,6022,3600
1998-01-20,384.559998,386.709991,377.420013,379.929993,0,379.929993,1998-01-20,6022,3600
1998-01-21,379.910004,381.820007,375.920013,376.470001,0,376.470001,1998-01-21,6022,3600
1998-01-22,376.200012,379.839996,375.23999,378.540009,0,378.540009,1998-01-22,6022,3600
1998-01-23,379.079987,384.170013,379.079987,383.660004,0,383.660004,1998-01-23,6022,3600
1998-02-09,393.459991,396.23999,390.73999,392.059998,0,392.059998,1998-02-09,6022,3600
1998-02-10,392.609985,392.609985,388.140015,388.790009,0,388.790009,1998-02-10,6022,3600
1998-02-11,388.299988,391.950012,388.149994,391.769989,0,391.769989,1998-02-11,6022,3600
1998-02-12,392.640015,393.079987,389.290009,390.290009,0,390.290009,1998-02-12,6022,3600
1998-02-13,390.570007,391.799988,389.209991,390.26001,0,390.26001,1998-02-13,6022,3600
1998-02-16,390.549988,390.720001,387.25,389.309998,0,389.309998,1998-02-16,6022,3600
1998-02-17,389.160004,391.51001,387.410004,389.869995,0,389.869995,1998-02-17,6022,3600
1998-02-18,390.410004,391.339996,386.269989,388.019989,0,388.019989,1998-02-18,6022,3600
1998-02-19,388.040009,390.01001,385.070007,387.98999,0,387.98999,1998-02-19,6022,3600
1998-02-20,388.589996,389.109985,384.679993,384.779999,0,384.779999,1998-02-20,6022,3600
1998-02-23,382.910004,382.910004,375.51001,380.160004,0,380.160004,1998-02-23,6022,3600
1998-02-24,379.859985,381.220001,377.200012,377.649994,0,377.649994,1998-02-24,6022,3600
1998-02-25,376.970001,378.019989,371.850006,372.820007,0,372.820007,1998-02-25,6022,3600
1998-02-26,372.299988,377.450012,370.140015,377.410004,0,377.410004,1998-02-26,6022,3600
1998-02-27,378.540009,379.26001,373.880005,374.410004,0,374.410004,1998-02-27,6022,3600
1998-03-02,370.119995,370.119995,361.220001,361.73999,0,361.73999,1998-03-02,6022,3600
1998-03-03,360.420013,366.529999,360.01001,366.450012,0,366.450012,1998-03-03,6022,3600
1998-03-04,366.769989,368.910004,365.609985,368.529999,0,368.529999,1998-03-04,6022,3600
1998-03-05,368.98999,370.049988,365.809998,366.160004,0,366.160004,1998-03-05,6022,3600
1998-03-06,365.290009,365.609985,363.5,365.519989,0,365.519989,1998-03-06,6022,3600
1998-03-09,365.660004,366.269989,362.119995,362.98999,0,362.98999,1998-03-09,6022,3600
1998-03-10,362.459991,366.269989,357.350006,363.799988,0,363.799988,1998-03-10,6022,3600
1998-03-11,364.070007,367.190002,360.589996,360.880005,0,360.880005,1998-03-11,6022,3600
1998-03-12,359.709991,359.959991,355.619995,358.029999,0,358.029999,1998-03-12,6022,3600
1998-03-13,357.790009,362.48999,357.309998,362.329987,0,362.329987,1998-03-13,6022,3600
1998-03-16,363.619995,366.890015,361.809998,366.769989,0,366.769989,1998-03-16,6022,3600
1998-03-17,367.619995,371.809998,367.619995,371.799988,0,371.799988,1998-03-17,6022,3600
1998-03-18,372.399994,372.690002,367.470001,367.76001,0,367.76001,1998-03-18,6022,3600
1998-03-19,367.179993,368.679993,364.51001,365.73999,0,365.73999,1998-03-19,6022,3600
1998-03-20,366.100006,367.179993,363.5,364.920013,0,364.920013,1998-03-20,6022,3600
1998-03-23,364.01001,364.769989,362.089996,362.440002,0,362.440002,1998-03-23,6022,3600
1998-03-24,361.98999,366.75,361.98999,366.589996,0,366.589996,1998-03-24,6022,3600
1998-03-25,371.410004,372.799988,365.429993,366.309998,0,366.309998,1998-03-25,6022,3600
1998-03-26,366.299988,366.48999,363.910004,364.320007,0,364.320007,1998-03-26,6022,3600
1998-03-27,363.730011,371.339996,363.390015,371.140015,0,371.140015,1998-03-27,6022,3600
1998-03-30,372.929993,381.459991,371.269989,381.320007,0,381.320007,1998-03-30,6022,3600
1998-03-31,382.660004,382.660004,377.859985,378.839996,0,378.839996,1998-03-31,6022,3600
1998-04-01,378.950012,381.799988,377.950012,381.649994,0,381.649994,1998-04-01,6022,3600
1998-04-02,382.850006,389.130005,382.850006,385.959991,0,385.959991,1998-04-02,6022,3600
1998-04-03,385.670013,391.309998,384.73999,391.190002,0,391.190002,1998-04-03,6022,3600
1998-04-06,392.970001,397.709991,391.369995,397.540009,0,397.540009,1998-04-06,6022,3600
1998-04-07,398.390015,399.130005,394.959991,397.070007,0,397.070007,1998-04-07,6022,3600
1998-04-08,396.730011,402.440002,396.649994,402.390015,0,402.390015,1998-04-08,6022,3600
1998-04-09,403.730011,404.570007,394.470001,396.450012,0,396.450012,1998-04-09,6022,3600
1998-04-10,396.23999,402.73999,396.200012,402.700012,0,402.700012,1998-04-10,6022,3600
1998-04-13,404.420013,406.950012,402.920013,405.040009,0,405.040009,1998-04-13,6022,3600
1998-04-14,404.609985,405.799988,400.649994,403.01001,0,403.01001,1998-04-14,6022,3600
1998-04-15,403.23999,408.25,403.23999,407.98999,0,407.98999,1998-04-15,6022,3600
1998-04-16,407.640015,408.779999,404.730011,405.529999,0,405.529999,1998-04-16,6022,3600
1998-04-17,404.329987,404.329987,396.98999,399.049988,0,399.049988,1998-04-17,6022,3600
1998-04-20,396.299988,399.679993,393.839996,396.75,0,396.75,1998-04-20,6022,3600
1998-04-21,397.049988,400.980011,396.390015,399.179993,0,399.179993,1998-04-21,6022,3600
1998-04-22,399.690002,408.339996,399.690002,408.230011,0,408.230011,1998-04-22,6022,3600
1998-04-23,409.850006,410.51001,404.450012,405.119995,0,405.119995,1998-04-23,6022,3600
1998-04-24,404.980011,407.929993,401.730011,402.209991,0,402.209991,1998-04-24,6022,3600
1998-04-27,400.640015,403.119995,398.790009,400.209991,0,400.209991,1998-04-27,6022,3600
1998-04-28,401.51001,407.940002,401.51001,407.820007,0,407.820007,1998-04-28,6022,3600
1998-04-29,409.559998,410.420013,406.459991,408.410004,0,408.410004,1998-04-29,6022,3600
1998-04-30,409.25,413.380005,409.100006,413.269989,0,413.269989,1998-04-30,6022,3600
1998-05-04,416.089996,420.730011,416.089996,420.640015,0,420.640015,1998-05-04,6022,3600
1998-05-05,422.380005,423.040009,419.799988,422.859985,0,422.859985,1998-05-05,6022,3600
1998-05-06,422.890015,422.970001,418.75,422.359985,0,422.359985,1998-05-06,6022,3600
1998-05-07,422.630005,425.540009,415.049988,415.059998,0,415.059998,1998-05-07,6022,3600
1998-05-08,413.269989,423.399994,412.850006,423.329987,0,423.329987,1998-05-08,6022,3600
1998-05-11,425.429993,425.820007,420.0,420.700012,0,420.700012,1998-05-11,6022,3600
1998-05-12,420.75,421.079987,416.130005,419.320007,0,419.320007,1998-05-12,6022,3600
1998-05-13,419.779999,425.519989,419.779999,425.339996,0,425.339996,1998-05-13,6022,3600
1998-05-14,427.059998,427.98999,423.950012,425.269989,0,425.269989,1998-05-14,6022,3600
1998-05-15,426.980011,429.369995,422.779999,424.670013,0,424.670013,1998-05-15,6022,3600
1998-05-18,426.040009,427.029999,423.119995,425.140015,0,425.140015,1998-05-18,6022,3600
1998-05-19,425.589996,426.339996,421.529999,423.959991,0,423.959991,1998-05-19,6022,3600
1998-05-20,424.540009,424.730011,420.220001,421.5,0,421.5,1998-05-20,6022,3600
1998-05-21,421.190002,426.160004,420.160004,425.130005,0,425.130005,1998-05-21,6022,3600
1998-05-22,426.459991,429.480011,426.459991,428.559998,0,428.559998,1998-05-22,6022,3600
1998-05-25,430.079987,432.959991,428.320007,432.769989,0,432.769989,1998-05-25,6022,3600
1998-05-26,434.149994,434.679993,431.540009,433.309998,0,433.309998,1998-05-26,6022,3600
1998-05-27,434.390015,435.950012,433.359985,435.790009,0,435.790009,1998-05-27,6022,3600
1998-05-28,436.690002,437.190002,432.630005,433.429993,0,433.429993,1998-05-28,6022,3600
1998-05-29,434.100006,436.390015,434.100006,436.329987,0,436.329987,1998-05-29,6022,3600
1998-06-01,438.070007,439.779999,436.429993,439.279999,0,439.279999,1998-06-01,6022,3600
1998-06-02,440.040009,440.459991,434.929993,438.880005,0,438.880005,1998-06-02,6022,3600
1998-06-03,439.450012,441.149994,438.589996,441.040009,0,441.040009,1998-06-03,6022,3600
1998-06-04,441.470001,442.040009,436.390015,437.570007,0,437.570007,1998-06-04,6022,3600
1998-06-05,437.209991,439.970001,430.839996,437.369995,0,437.369995,1998-06-05,6022,3600
1998-06-08,438.700012,439.679993,436.299988,436.980011,0,436.980011,1998-06-08,6022,3600
1998-06-09,436.299988,436.299988,419.149994,423.109985,0,423.109985,1998-06-09,6022,3600
1998-06-10,421.679993,427.839996,419.329987,424.309998,0,424.309998,1998-06-10,6022,3600
1998-06-11,424.029999,424.290009,414.970001,415.01001,0,415.01001,1998-06-11,6022,3600
1998-06-12,424.98999,428.130005,421.829987,427.910004,0,427.910004,1998-06-12,6022,3600
1998-06-15,428.839996,428.959991,418.540009,420.5,0,420.5,1998-06-15,6022,3600
1998-06-16,419.690002,419.690002,407.130005,416.839996,0,416.839996,1998-06-16,6022,3600
1998-06-17,417.059998,420.109985,414.570007,415.350006,0,415.350006,1998-06-17,6022,3600
1998-06-18,416.660004,421.809998,416.660004,420.859985,0,420.859985,1998-06-18,6022,3600
1998-06-19,422.049988,427.48999,422.049988,427.380005,0,427.380005,1998-06-19,6022,3600
1998-06-22,428.209991,428.950012,427.109985,427.980011,0,427.980011,1998-06-22,6022,3600
1998-06-23,427.700012,427.700012,424.880005,426.829987,0,426.829987,1998-06-23,6022,3600
1998-06-24,427.049988,428.579987,424.929993,428.380005,0,428.380005,1998-06-24,6022,3600
1998-06-25,428.869995,429.450012,420.529999,421.649994,0,421.649994,1998-06-25,6022,3600
1998-06-26,421.640015,423.149994,419.209991,419.950012,0,419.950012,1998-06-26,6022,3600
1998-06-29,418.980011,419.109985,408.559998,409.5,0,409.5,1998-06-29,6022,3600
1998-06-30,409.390015,410.549988,402.079987,403.359985,0,403.359985,1998-06-30,6022,3600
1998-07-01,411.410004,413.899994,397.839996,397.880005,0,397.880005,1998-07-01,6022,3600
1998-07-02,397.25,404.410004,391.690002,404.100006,0,404.100006,1998-07-02,6022,3600
1998-07-03,405.299988,407.679993,402.769989,404.670013,0,404.670013,1998-07-03,6022,3600
1998-07-06,404.019989,404.019989,394.959991,395.380005,0,395.380005,1998-07-06,6022,3600
1998-07-08,397.679993,401.910004,397.679993,401.619995,0,401.619995,1998-07-08,6022,3600
1998-07-09,401.950012,403.220001,400.660004,402.309998,0,402.309998,1998-07-09,6022,3600
1998-07-10,402.660004,409.579987,402.660004,409.450012,0,409.450012,1998-07-10,6022,3600
1998-07-13,410.26001,410.459991,407.140015,408.660004,0,408.660004,1998-07-13,6022,3600
1998-07-14,408.869995,409.230011,400.480011,400.890015,0,400.890015,1998-07-14,6022,3600
1998-07-15,399.619995,402.359985,397.459991,401.549988,0,401.549988,1998-07-15,6022,3600
1998-07-16,401.350006,401.579987,394.76001,396.540009,0,396.540009,1998-07-16,6022,3600
1998-07-17,396.309998,397.76001,392.640015,393.170013,0,393.170013,1998-07-17,6022,3600
1998-07-20,392.019989,392.019989,381.869995,384.459991,0,384.459991,1998-07-20,6022,3600
1998-07-21,384.209991,397.309998,384.070007,394.119995,0,394.119995,1998-07-21,6022,3600
1998-07-22,393.98999,393.98999,387.579987,389.160004,0,389.160004,1998-07-22,6022,3600
1998-07-23,389.279999,394.799988,389.279999,394.73999,0,394.73999,1998-07-23,6022,3600
1998-07-24,395.470001,400.850006,395.470001,399.820007,0,399.820007,1998-07-24,6022,3600
1998-07-27,400.350006,400.559998,395.940002,398.619995,0,398.619995,1998-07-27,6022,3600
1998-07-28,398.48999,398.829987,396.070007,397.920013,0,397.920013,1998-07-28,6022,3600
1998-07-29,397.880005,399.359985,393.859985,394.609985,0,394.609985,1998-07-29,6022,3600
1998-07-30,394.76001,395.149994,392.970001,394.390015,0,394.390015,1998-07-30,6022,3600
1998-07-31,394.829987,395.859985,394.019989,395.48999,0,395.48999,1998-07-31,6022,3600
1998-08-03,395.51001,395.549988,390.51001,391.040009,0,391.040009,1998-08-03,6022,3600
1998-08-04,390.230011,390.230011,384.679993,388.0,0,388.0,1998-08-04,6022,3600
1998-08-05,388.059998,392.529999,388.059998,392.450012,0,392.450012,1998-08-05,6022,3600
1998-08-06,392.820007,393.850006,388.329987,388.570007,0,388.570007,1998-08-06,6022,3600
1998-08-07,387.940002,387.940002,379.929993,380.630005,0,380.630005,1998-08-07,6022,3600
1998-08-10,378.339996,378.339996,366.350006,368.630005,0,368.630005,1998-08-10,6022,3600
1998-08-11,367.769989,372.429993,362.850006,363.25,0,363.25,1998-08-11,6022,3600
1998-08-12,362.649994,363.25,346.709991,356.480011,0,356.480011,1998-08-12,6022,3600
1998-08-13,357.059998,362.320007,354.890015,361.160004,0,361.160004,1998-08-13,6022,3600
1998-08-14,360.589996,360.589996,349.059998,349.119995,0,349.119995,1998-08-14,6022,3600
1998-08-17,345.359985,345.359985,320.029999,320.089996,0,320.089996,1998-08-17,6022,3600
1998-08-18,314.450012,327.690002,310.829987,317.100006,0,317.100006,1998-08-18,6022,3600
1998-08-19,317.700012,336.100006,317.700012,335.720001,0,335.720001,1998-08-19,6022,3600
1998-08-20,336.690002,345.429993,331.850006,345.420013,0,345.420013,1998-08-20,6022,3600
1998-08-21,345.619995,352.440002,342.25,351.980011,0,351.980011,1998-08-21,6022,3600
1998-08-24,351.589996,355.730011,347.660004,352.519989,0,352.519989,1998-08-24,6022,3600
1998-08-25,351.769989,352.450012,346.790009,352.450012,0,352.450012,1998-08-25,6022,3600
1998-08-26,351.440002,355.059998,348.299988,348.75,0,348.75,1998-08-26,6022,3600
1998-08-27,346.540009,346.540009,341.220001,341.350006,0,341.350006,1998-08-27,6022,3600
1998-08-28,339.640015,341.470001,335.440002,337.540009,0,337.540009,1998-08-28,6022,3600
1998-08-31,334.279999,344.029999,320.119995,343.720001,0,343.720001,1998-08-31,6022,3600
1998-09-01,342.170013,347.589996,335.73999,341.170013,0,341.170013,1998-09-01,6022,3600
1998-09-02,339.480011,343.829987,337.350006,339.570007,0,339.570007,1998-09-02,6022,3600
1998-09-03,339.209991,343.920013,339.209991,342.929993,0,342.929993,1998-09-03,6022,3600
1998-09-04,343.369995,349.910004,343.369995,348.23999,0,348.23999,1998-09-04,6022,3600
1998-09-07,349.269989,354.880005,348.559998,354.820007,0,354.820007,1998-09-07,6022,3600
1998-09-08,355.880005,357.579987,351.609985,351.799988,0,351.799988,1998-09-08,6022,3600
1998-09-09,350.709991,359.399994,349.899994,359.350006,0,359.350006,1998-09-09,6022,3600
1998-09-10,360.769989,368.890015,360.339996,366.700012,0,366.700012,1998-09-10,6022,3600
1998-09-11,367.399994,370.390015,364.369995,368.540009,0,368.540009,1998-09-11,6022,3600
1998-09-14,368.98999,376.200012,368.440002,376.079987,0,376.079987,1998-09-14,6022,3600
1998-09-15,376.980011,378.709991,373.48999,373.640015,0,373.640015,1998-09-15,6022,3600
