dates,signals,safef,comment
1487153040.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153100.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153100.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153100.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153160.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153160.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153160.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153220.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153220.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153220.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153280.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153280.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153280.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153340.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153340.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153340.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153400.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153400.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153400.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153460.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153460.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153460.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153520.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153520.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153520.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153580.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153580.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153580.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153640.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153640.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153640.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153700.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153700.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153700.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153760.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153760.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153760.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153820.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153820.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153820.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153880.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153880.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153880.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153940.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153940.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487153940.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487154000.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487154000.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487154000.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487154060.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487154060.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487154060.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487154120.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487154120.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487154120.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487154180.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487154180.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487154180.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487154240.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487154240.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487154240.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487154300.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487154300.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487154300.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487154360.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487154360.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487154360.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487154420.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487154420.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487154420.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.94}"
1487154480.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487154480.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487154480.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487154540.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487154540.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487154540.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487154600.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487154600.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487154600.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487154660.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487154660.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487154660.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487154720.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487154720.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487154720.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487154780.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487154780.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487154780.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487154840.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487154840.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487154840.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487154900.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487154900.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487154900.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487154960.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487154960.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487154960.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155020.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155020.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155020.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155080.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155080.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155080.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155140.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155140.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155140.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155200.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155200.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155200.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155260.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155260.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155260.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155320.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155320.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155320.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155380.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155380.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155380.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155440.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155440.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155440.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155500.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155500.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155500.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155560.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155560.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155560.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155620.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155620.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155620.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155680.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155680.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155680.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155740.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155740.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155740.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155800.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155800.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155800.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155860.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155860.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155860.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155920.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155920.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155920.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155980.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155980.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487155980.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487156040.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487156040.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487156040.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487156100.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487156100.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487156100.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487156160.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487156160.0,1,1,"{""Entry"": 1, ""Exit"": 0, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
1487156160.0,0,1,"{""Entry"": 0, ""Exit"": 1, ""symPair"": ""5m_#Schwabb5m_#Schwabb"", ""indEMA9"": 41.24, ""vwap"": 40.95}"
